HID,I001,I002,I003,I004,I005,I006,I007,I008,I009,I010
157864,8,2,10,2,4,3,2,8,7,7
157865,4,5,2,6,1,6,1,10,2,7
157866,9,8,8,10,9,5,2,2,8,1
157867,7,4,6,5,8,6,7,10,7,2
157868,2,10,1,10,10,3,4,1,1,5
157869,10,10,10,1,8,7,10,5,7,7
157907,2,3,9,1,1,4,1,1,4,8
157908,9,6,8,10,7,2,8,10,2,2
157909,10,2,6,5,2,2,7,8,10,8
157910,3,1,6,4,3,9,5,5,8,1
157911,10,10,9,8,4,10,4,2,9,3
157912,9,9,5,3,9,1,5,8,2,5
157913,3,10,9,8,1,5,1,8,5,4
157915,6,1,8,4,6,6,9,1,6,3
157916,2,9,10,4,9,7,10,2,10,6
157917,4,5,7,9,5,3,4,7,4,2
157918,7,9,10,1,4,9,6,7,3,7
157919,6,2,2,1,1,6,2,2,4,9
157928,7,8,10,1,6,7,2,7,2,4
157929,9,3,4,7,10,9,2,1,10,5
157930,6,1,9,9,10,8,10,3,5,8
157931,6,9,8,4,4,7,9,4,2,1
157932,9,9,4,9,4,8,7,8,1,1
157933,9,1,1,2,7,10,2,5,6,8
157934,3,6,4,3,2,9,2,7,9,7
157935,6,2,10,6,10,9,7,6,6,5
157936,10,4,1,10,1,3,4,9,1,6
157937,6,5,9,4,5,5,7,9,1,4
157938,1,9,8,2,5,10,3,8,7,10
157939,10,5,5,5,3,9,5,4,6,2
157940,2,7,7,6,3,6,1,4,2,5
157941,1,2,2,2,9,2,1,2,9,8
157942,9,6,10,3,10,2,3,5,5,4
157943,10,4,1,1,4,7,8,1,1,2
157944,8,8,8,3,8,5,3,4,6,10
157945,2,2,3,4,1,4,1,2,10,8
157946,5,7,5,5,4,7,8,10,8,9
157947,5,10,4,8,2,9,3,5,2,10
157948,5,2,3,2,3,9,2,3,7,9
157949,5,10,3,6,3,9,7,8,10,5
157950,10,1,2,9,6,7,5,3,9,7
157989,2,3,4,6,5,7,10,4,1,7
157990,7,4,1,6,2,9,8,4,10,4
157991,4,4,1,1,5,10,9,3,4,2
157992,6,3,6,4,6,10,5,3,2,6
157993,10,3,7,9,1,2,2,1,4,4
157994,4,10,10,1,6,8,3,8,6,4
157996,9,5,7,7,7,8,4,8,10,1
157997,6,1,3,4,6,1,9,8,3,6
157998,7,6,3,5,7,5,1,10,7,7
157999,5,2,5,10,9,1,9,10,9,6
158000,8,2,5,7,9,4,5,2,2,10
158009,3,7,8,7,5,2,1,7,3,6
158010,3,8,1,1,3,9,2,1,4,4
158011,10,2,2,1,6,9,3,1,2,10
158012,3,4,1,1,5,10,5,7,9,7
158013,5,5,8,5,1,4,10,1,10,8
158014,9,10,5,4,6,10,8,10,1,3
158015,5,10,5,4,7,6,5,9,1,6
158016,8,5,7,2,6,2,3,3,9,3
158017,1,2,9,7,3,4,6,4,5,3
158018,4,9,5,1,5,1,10,1,10,2
158019,2,4,10,10,8,9,9,1,1,5
158020,7,8,9,6,10,9,10,8,7,7
158021,6,10,2,6,10,4,10,8,3,8
158022,8,10,10,4,6,3,8,2,6,9
158023,6,3,1,8,4,4,6,10,4,9
158024,9,4,7,5,3,2,3,10,7,5
158025,5,5,2,4,5,10,5,3,1,3
158026,8,1,7,4,10,7,2,5,4,10
158027,2,3,6,5,7,6,8,7,3,2
158028,5,8,1,7,8,1,7,6,9,8
158029,1,4,7,4,8,9,7,4,2,6
158030,10,8,8,5,6,6,10,2,4,2
158031,10,6,7,10,6,8,10,7,6,3
158032,3,3,4,3,9,2,3,8,9,8
158069,8,7,1,10,1,4,4,2,9,2
158070,7,4,6,9,7,7,8,2,6,10
158071,8,6,3,10,4,1,2,3,6,10
158072,5,9,3,10,6,6,4,1,3,4
158073,7,9,4,7,7,6,2,6,6,10
158074,10,4,9,6,3,8,8,10,7,10
158077,3,2,3,2,9,1,2,5,9,6
158078,2,9,8,8,6,2,2,10,2,7
158079,5,4,3,5,5,6,4,9,9,7
158080,8,5,7,9,9,5,2,9,1,3
158088,7,9,5,10,6,4,8,5,9,2
158089,3,3,9,10,7,2,7,1,8,8
158090,9,7,3,6,9,10,10,1,10,5
158091,10,7,7,8,7,2,2,1,8,1
158092,1,7,7,1,8,5,3,9,4,8
158093,1,9,1,4,1,1,4,1,4,4
158094,6,7,7,6,1,8,1,2,7,5
158095,2,10,6,5,9,3,1,4,7,4
158096,4,4,1,3,10,8,2,4,9,3
158097,1,10,4,5,2,4,8,1,10,10
158098,9,1,8,5,5,6,9,7,3,2
158099,4,2,1,4,7,2,7,1,6,8
158100,5,7,6,9,6,7,3,2,9,10
158101,1,8,7,3,5,5,1,3,1,8
158102,6,8,2,1,1,7,7,5,8,6
158103,7,5,6,8,9,1,5,5,7,8
158104,8,3,8,1,6,5,9,5,8,3
158105,7,7,7,7,6,2,5,6,9,8
158106,3,4,1,6,4,8,1,8,7,9
158107,9,5,5,10,7,6,3,3,7,6
158108,8,7,2,1,3,7,6,1,10,5
158109,10,8,10,1,8,6,2,8,6,2
158110,8,3,4,1,1,6,8,1,8,7
158111,7,5,6,10,6,3,10,7,6,6
158112,8,5,6,10,1,5,4,3,2,5
158113,5,8,10,8,1,7,8,1,4,10
158150,7,10,3,6,2,4,4,6,5,3
158151,8,1,4,8,4,5,2,7,9,1
158152,4,8,5,5,1,8,2,8,1,2
158153,3,7,8,2,8,1,2,8,5,3
158154,5,10,4,3,6,6,5,5,6,3
158155,6,10,3,4,9,2,2,7,10,5
158156,1,4,10,9,5,10,3,7,3,3
158158,7,1,2,5,3,5,3,2,6,9
158159,10,8,2,6,10,2,2,3,1,10
158160,6,1,3,6,10,8,5,9,6,8
158161,6,8,3,6,6,9,3,2,9,7
158170,10,6,5,6,2,7,6,6,9,10
158171,8,5,7,2,2,5,2,1,1,9
158172,3,2,1,2,6,7,6,2,5,1
158173,3,2,9,10,6,6,6,10,5,8
158174,1,9,7,4,10,4,8,4,4,3
158175,9,9,3,5,10,4,9,6,5,6
158176,5,1,3,9,2,1,3,2,2,3
158177,1,3,9,2,3,9,5,7,9,4
158178,8,7,9,7,4,1,7,4,3,5
158179,7,8,5,3,3,4,10,6,1,9
158180,3,5,6,6,10,7,9,8,2,2
158181,9,4,6,6,7,10,6,8,3,5
158182,5,2,5,5,8,8,4,4,7,8
158183,7,9,5,3,3,8,8,9,6,2
158184,8,6,6,4,2,9,2,1,3,8
158185,10,3,8,7,9,8,9,8,8,7
158186,7,8,7,8,3,1,7,6,7,6
158187,6,2,2,4,4,6,9,8,1,6
158188,3,3,10,9,4,4,10,10,10,1
158189,10,10,9,2,8,1,1,4,10,9
158190,4,3,7,9,7,6,7,7,4,5
158191,1,5,5,10,1,9,5,6,6,5
158192,1,9,1,4,9,6,3,10,10,6
158193,3,6,7,9,3,7,9,10,1,1
158194,9,3,8,10,1,10,2,9,5,6
158231,9,6,1,9,1,6,7,8,1,10
158232,7,3,10,6,2,2,7,10,4,4
158233,6,4,8,7,7,8,4,5,1,5
158234,5,3,3,7,2,3,3,5,8,3
158235,6,5,5,7,2,8,10,3,4,8
158237,10,4,6,1,7,10,3,9,6,10
158239,5,1,4,2,10,8,7,9,6,1
158240,6,10,3,10,1,5,4,2,3,5
158251,8,2,6,3,10,10,5,2,3,1
158252,10,6,3,7,10,7,7,10,5,10
158253,9,2,3,1,3,2,2,10,9,8
158254,10,1,7,10,8,2,2,4,4,9
158255,7,4,3,4,3,2,5,3,4,2
158256,1,4,10,1,7,8,6,1,3,5
158257,7,4,5,9,7,1,10,7,1,4
158258,10,3,9,1,5,3,9,3,9,8
158259,4,2,5,2,7,2,4,4,9,9
158260,9,6,10,4,2,3,1,9,7,7
158261,4,4,9,4,3,5,5,3,4,6
158262,6,6,1,8,9,9,4,2,6,9
158263,7,2,1,4,3,6,9,2,8,8
158264,3,6,1,10,9,10,2,4,6,9
158265,9,5,9,8,5,4,3,1,3,1
158266,2,9,1,8,4,7,6,4,1,1
158267,6,1,3,4,3,1,7,7,2,3
158268,5,1,8,10,1,7,2,1,9,5
158269,10,6,8,2,6,3,5,5,7,2
158270,7,9,1,9,9,4,10,3,8,7
158271,5,4,1,2,7,9,3,2,8,3
158272,3,4,2,1,5,6,4,6,10,6
158273,8,9,10,10,9,10,9,3,9,6
158274,4,8,9,4,9,9,7,8,6,7
158275,7,7,6,1,9,5,4,10,3,4
158312,10,9,5,3,6,4,7,2,6,2
158313,5,3,4,7,6,5,1,1,2,5
158314,9,1,1,2,9,6,9,4,9,1
158315,8,7,6,5,3,5,5,6,5,10
158316,2,4,7,1,2,9,5,7,5,4
158320,10,2,2,10,2,8,3,1,8,9
158331,9,8,1,3,9,9,10,3,6,9
158332,6,7,8,6,7,8,2,6,2,1
158333,9,1,3,7,5,1,1,7,10,3
158334,4,5,2,8,5,7,5,10,10,1
158335,10,8,7,4,5,6,8,1,3,3
158336,10,3,5,8,10,4,8,9,2,8
158337,9,2,9,5,10,2,5,1,9,5
158338,4,9,4,4,3,10,8,5,6,1
158339,1,5,4,4,3,9,7,3,7,8
158340,2,8,3,6,3,9,5,6,2,4
158341,8,7,3,4,8,8,5,1,6,6
158342,7,4,6,4,9,6,4,6,10,10
158343,4,1,4,8,3,6,4,2,1,10
158344,9,2,10,6,8,6,1,7,5,2
158345,7,2,1,2,3,7,6,3,4,2
158346,6,9,2,1,5,7,4,5,4,6
158347,3,9,1,5,7,9,4,7,10,2
158348,1,8,4,9,9,4,5,5,4,9
158349,4,6,1,5,7,4,4,1,2,5
158350,2,4,4,2,9,6,6,8,4,10
158351,10,4,7,4,10,3,1,7,2,6
158352,8,9,2,1,9,10,1,10,4,6
158353,8,7,9,2,4,5,9,8,10,3
158354,6,6,8,6,1,1,9,3,7,9
158355,2,6,5,3,8,5,8,8,9,1
158356,6,7,4,2,10,2,9,8,5,8
158393,4,9,5,4,4,2,8,4,9,8
158394,8,6,10,7,9,2,2,9,3,10
158395,2,10,8,7,9,1,2,1,3,10
158396,8,7,5,5,7,2,7,9,3,8
158397,9,8,10,2,8,3,7,5,2,1
158401,7,1,6,2,7,9,9,10,3,3
158413,5,8,9,7,1,1,3,10,1,6
158414,2,5,5,10,8,10,2,6,9,2
158415,2,4,8,1,3,9,4,1,8,3
158416,6,10,8,4,2,5,8,8,9,4
158417,6,7,5,10,4,10,2,8,5,2
158418,2,8,10,6,10,7,3,5,2,7
158419,7,8,1,3,4,6,10,3,3,8
158420,10,2,5,8,2,2,1,8,3,10
158421,6,1,7,8,5,2,10,6,9,7
158422,8,10,9,1,1,3,4,6,3,8
158423,8,1,6,9,6,4,3,9,1,10
158424,4,1,5,9,4,4,8,3,1,10
158425,1,5,3,10,5,10,5,6,8,7
158426,5,3,5,4,1,8,7,3,5,9
158427,5,6,5,9,6,8,4,1,5,7
158428,5,5,4,7,7,7,5,1,10,4
158429,3,2,4,4,6,6,8,9,4,4
158430,1,10,3,8,1,4,7,1,10,6
158431,4,2,6,7,6,6,7,3,8,4
158432,1,10,2,8,7,10,6,4,6,7
158433,1,5,5,10,6,10,1,5,7,10
158434,6,2,7,10,9,4,4,2,2,2
158435,6,4,2,7,4,8,2,2,5,5
158436,2,1,7,6,10,10,1,2,3,7
158437,8,4,3,8,7,4,8,9,7,10
158474,10,8,8,7,4,4,9,10,3,1
158475,7,2,5,2,6,4,4,5,6,5
158476,6,1,9,2,9,6,2,5,9,7
158477,7,4,2,9,9,1,7,9,8,3
158478,5,3,9,1,6,6,4,5,7,1
158479,2,2,2,8,3,10,10,2,1,9
158494,3,5,6,5,6,5,5,8,2,6
158495,3,1,7,2,5,4,7,8,7,10
158496,5,9,3,7,4,2,9,2,2,10
158497,10,5,2,4,9,6,4,7,8,5
158498,2,2,5,1,4,1,6,9,9,5
158499,5,1,2,1,10,6,5,2,7,6
158500,7,7,4,6,10,10,6,3,8,4
158501,3,4,10,6,3,1,10,6,6,6
158502,5,7,6,10,7,5,4,4,6,10
158503,5,2,10,5,8,9,3,10,5,8
158504,6,10,8,7,8,1,4,5,3,2
158505,8,9,6,3,4,6,1,3,9,1
158506,7,5,4,9,5,9,3,2,10,10
158507,3,4,8,7,2,9,5,5,9,3
158508,2,9,3,7,4,6,1,3,3,4
158509,8,8,9,4,6,8,1,2,6,3
158510,2,8,4,9,7,1,1,2,4,5
158511,8,1,8,4,8,3,4,10,6,10
158512,8,6,1,4,7,2,4,5,2,5
158513,10,1,5,5,10,5,4,7,4,9
158514,5,4,6,6,10,9,4,5,2,7
158515,10,2,9,6,5,6,9,9,6,10
158516,8,7,8,3,10,9,3,5,7,10
158517,10,7,5,4,5,6,6,4,7,2
158518,4,9,10,1,5,1,7,9,4,4
158554,5,7,1,3,2,9,4,5,5,7
158555,4,4,1,5,6,8,8,8,4,10
158556,4,9,1,1,3,8,4,5,4,9
158557,9,6,7,8,3,7,3,4,1,9
158558,3,10,6,2,10,8,5,7,8,2
158574,8,6,5,9,4,1,5,2,1,10
158575,7,2,7,2,6,4,6,10,4,9
158576,4,2,1,6,3,3,7,7,8,1
158577,6,2,8,10,8,8,2,10,10,6
158578,7,4,2,2,8,2,5,7,9,9
158579,9,10,3,4,6,10,4,3,1,5
158580,10,8,7,10,5,5,7,7,10,6
158581,2,9,5,10,10,10,8,1,10,4
158582,4,8,4,6,6,9,2,10,5,9
158583,2,5,4,9,1,7,9,8,9,8
158584,5,5,2,3,9,7,6,1,6,5
158585,10,7,10,3,5,5,3,1,2,6
158586,4,2,8,10,10,9,8,6,1,2
158587,2,9,2,5,3,3,3,2,9,1
158588,2,10,9,1,1,7,5,5,7,2
158589,7,8,10,9,1,1,6,8,1,2
158590,6,9,1,9,8,4,1,5,9,1
158591,10,10,10,6,3,7,2,3,7,10
158592,9,4,7,5,4,9,4,8,7,1
158593,3,4,5,3,8,4,1,9,3,5
158594,1,2,7,5,2,8,9,6,4,3
158595,9,1,10,4,9,9,4,5,5,9
158596,2,7,4,3,3,1,7,1,1,6
158597,7,10,3,8,8,7,8,7,6,1
158598,1,4,1,6,8,3,4,9,1,6
158599,6,7,10,9,4,1,5,7,2,7
158636,5,3,4,6,5,1,9,8,10,10
158637,8,2,2,9,5,8,2,3,6,2
158638,5,9,8,8,2,5,5,9,4,7
158639,5,6,8,7,3,1,8,3,4,8
158654,4,5,7,3,5,10,8,9,8,10
158655,1,2,7,9,6,6,9,2,2,9
158656,2,10,5,7,5,8,9,4,4,1
158657,4,8,2,5,8,1,3,4,5,5
158658,10,8,10,7,1,5,2,8,7,3
158659,4,8,1,1,2,10,2,4,1,3
158660,10,2,7,9,3,4,3,10,7,1
158661,9,5,2,4,9,2,4,8,4,7
158662,8,4,7,10,9,5,1,8,10,3
158663,7,6,4,10,6,8,2,5,4,1
158664,6,5,4,6,6,1,1,7,7,6
158665,8,2,10,10,2,4,1,2,10,8
158666,1,2,4,5,10,9,3,2,8,3
158667,4,6,2,4,5,5,3,9,4,3
158668,3,6,10,2,7,3,2,1,6,7
158669,8,3,1,3,10,4,8,9,4,3
158670,9,3,1,8,4,4,10,3,6,5
158671,3,5,4,10,6,6,3,3,6,9
158672,10,7,3,5,5,5,2,2,2,10
158673,8,3,3,9,1,4,1,4,2,7
158674,4,7,1,5,10,9,5,1,7,2
158675,2,2,2,5,10,1,9,10,1,2
158676,4,2,4,5,1,5,4,2,4,1
158677,1,9,9,4,1,3,1,6,2,5
158678,6,8,9,3,7,1,9,10,9,6
158679,5,8,3,8,4,8,9,4,6,7
158680,6,10,3,10,6,7,3,5,7,4
158718,5,6,4,1,1,2,2,7,10,3
158719,4,4,8,1,3,4,1,5,1,2
158720,3,6,10,10,2,3,8,7,4,4
158721,1,10,9,2,5,5,1,9,10,4
158735,10,6,1,4,3,9,6,10,10,2
158736,8,1,6,1,7,10,7,5,9,10
158737,8,8,2,7,2,8,8,7,6,3
158738,5,3,9,7,9,9,10,10,10,5
158739,4,9,9,2,7,8,8,10,3,9
158740,10,10,7,10,2,6,5,4,9,9
158741,9,5,3,6,2,1,7,4,10,5
158742,6,3,1,7,1,8,5,4,4,7
158743,7,5,6,7,2,1,2,1,3,2
158744,2,9,6,6,7,10,8,1,7,9
158745,10,1,4,3,8,7,6,2,7,6
158746,5,6,9,4,2,4,9,4,2,10
158747,1,6,9,10,9,2,4,3,4,1
158748,9,3,5,4,8,8,6,4,3,1
158749,9,4,2,2,3,2,9,7,9,2
158750,4,6,2,8,7,1,9,4,3,7
158751,3,5,2,1,10,7,9,9,3,3
158752,6,10,5,7,2,3,1,1,3,10
158753,3,2,6,3,6,7,6,1,5,1
158754,5,1,5,10,4,1,6,3,8,8
158755,8,4,6,1,8,10,4,2,3,1
158756,5,9,10,2,10,3,1,8,1,5
158757,8,7,3,10,10,2,3,3,7,10
158758,2,5,3,5,6,8,6,4,5,5
158759,4,2,9,7,2,2,6,6,4,9
158760,7,1,8,2,10,5,6,10,1,4
158761,10,2,9,4,3,5,6,10,9,8
158798,3,6,7,1,7,3,4,8,2,6
158799,3,5,10,8,7,4,10,8,7,8
158800,10,3,8,8,10,5,10,10,7,2
158801,9,1,10,3,4,6,6,9,2,4
158802,3,8,4,5,3,8,6,10,9,7
158816,10,10,7,6,9,4,9,8,3,10
158817,10,10,1,8,8,8,2,2,7,7
158818,5,4,10,4,4,10,4,9,3,4
158819,7,8,5,6,9,6,4,5,9,4
158820,1,5,6,1,7,9,10,1,8,6
158821,1,2,10,3,1,7,10,5,10,1
158822,2,3,6,6,3,1,7,2,2,6
158823,8,7,6,10,5,6,9,1,9,3
158824,3,6,2,2,10,1,7,4,2,8
158825,3,2,1,5,4,1,9,9,9,10
158826,5,2,1,7,7,5,1,2,8,9
158827,2,5,1,1,2,1,8,3,3,10
158830,6,2,5,3,1,9,5,4,2,5
158831,9,2,9,1,3,9,9,3,4,8
158832,2,7,1,7,1,6,6,9,5,3
158833,6,5,9,6,5,7,8,5,3,6
158834,10,8,7,10,6,8,1,2,2,5
158835,5,5,7,7,10,4,9,8,2,10
158836,10,1,7,9,6,5,2,9,8,8
158837,3,3,5,6,10,9,7,10,6,6
158838,9,1,6,10,9,1,8,10,10,4
158839,1,3,9,5,8,9,7,1,2,7
158840,3,3,4,2,1,4,4,1,2,5
158841,5,10,4,3,1,10,7,7,3,1
158842,10,6,7,8,10,2,4,6,1,8
158879,6,4,10,9,6,4,2,1,5,1
158880,8,1,9,5,5,10,9,7,1,4
158881,4,1,6,9,4,3,5,7,2,2
158882,5,7,9,10,3,2,9,3,8,8
158884,7,9,6,5,6,10,3,10,9,8
158898,2,6,9,4,1,1,1,9,5,1
158899,4,4,1,1,1,9,8,4,7,5
158900,10,4,8,4,3,5,3,5,4,3
158901,2,3,10,1,10,7,3,4,2,1
158902,9,7,4,2,4,1,4,9,9,10
158903,2,6,5,6,2,10,10,2,3,5
158904,8,2,4,1,4,1,3,9,7,3
158905,3,2,4,10,5,9,7,7,6,10
158906,9,10,4,6,1,8,7,4,3,5
158907,5,9,5,10,2,4,4,5,2,4
158908,7,3,2,10,10,7,4,6,3,6
158909,6,5,9,9,10,8,3,2,3,7
158912,1,2,6,1,8,8,8,6,3,9
158913,9,6,8,9,3,2,8,3,8,7
158914,5,8,10,8,5,9,8,4,1,3
158915,9,3,6,8,10,7,9,10,8,5
158916,4,4,9,4,8,1,9,10,1,6
158917,7,1,9,1,9,2,5,6,6,10
158918,10,3,2,7,3,7,1,10,2,1
158919,6,3,6,4,3,4,7,2,8,2
158920,10,2,8,3,8,8,8,10,7,5
158921,9,4,8,4,10,9,7,7,6,6
158922,3,10,8,4,2,4,6,6,4,3
158923,2,9,10,5,6,10,2,6,3,10
158959,7,2,5,1,5,3,7,1,9,6
158960,6,1,1,7,10,6,1,2,8,6
158964,4,3,8,3,7,5,1,5,8,2
158965,3,3,8,2,1,1,5,9,7,4
158980,3,10,3,4,4,3,6,4,7,8
158981,10,4,10,7,3,1,3,8,8,9
158982,5,6,4,3,10,5,10,4,4,6
158983,4,8,1,5,6,5,2,8,5,8
158984,2,5,2,10,2,10,1,1,10,2
158985,8,4,6,2,9,3,9,7,6,1
158986,7,8,7,4,10,7,5,2,4,6
158987,3,1,6,5,7,1,3,9,6,9
158988,5,9,9,7,6,9,5,9,9,2
158989,5,8,4,6,10,6,5,4,7,7
158990,8,1,1,5,1,6,10,4,10,3
158994,8,2,3,1,8,8,1,5,9,8
158995,8,5,7,4,5,5,3,9,4,4
158996,9,6,3,9,3,6,3,1,7,10
158997,9,6,7,3,1,7,5,7,6,1
158998,2,5,7,5,1,1,1,2,2,6
158999,7,1,4,8,1,8,9,2,9,7
159000,3,9,3,8,2,6,4,8,7,9
159001,9,2,5,3,8,5,1,9,8,7
159002,9,7,1,2,4,4,3,7,1,9
159003,5,5,5,10,9,1,4,9,1,5
159004,2,2,10,5,1,7,3,5,7,6
159040,5,5,2,1,3,4,7,2,5,3
159045,2,3,1,10,7,4,5,9,8,4
159060,10,6,7,8,7,7,1,10,7,5
159061,1,10,7,7,9,8,2,1,3,3
159062,2,1,10,5,8,4,7,7,8,4
159063,4,9,1,9,2,8,2,5,7,4
159064,1,1,3,8,3,8,5,10,8,5
159065,9,6,8,5,8,8,9,4,9,4
159066,7,10,8,6,2,7,4,1,3,10
159067,7,8,3,7,5,10,9,3,8,5
159068,7,8,1,10,9,9,4,8,6,2
159069,8,4,6,3,7,4,9,1,1,1
159070,7,4,9,10,3,8,10,5,10,3
159075,6,6,7,9,2,4,2,10,4,9
159076,8,3,1,5,1,5,9,7,2,2
159077,5,3,7,7,2,3,3,3,9,1
159078,4,9,6,1,6,2,5,4,3,9
159079,2,2,2,9,10,8,5,4,8,5
159080,4,10,8,8,1,4,7,9,3,10
159081,5,4,4,3,4,5,8,10,4,6
159082,3,8,10,10,5,9,5,7,2,6
159083,7,6,1,3,4,2,2,6,5,3
159084,3,6,10,9,5,2,1,4,3,4
159085,2,9,5,2,1,7,7,10,10,6
159121,10,3,5,1,2,3,1,8,3,5
159122,4,7,8,9,2,9,8,1,10,4
159126,3,10,5,9,4,6,7,2,3,9
159142,3,3,2,2,2,7,3,7,7,5
159143,8,9,7,2,3,1,1,6,5,10
159144,10,4,6,9,10,6,9,5,7,7
159145,4,5,2,10,10,10,4,4,5,2
159146,7,7,5,4,8,7,8,1,3,2
159147,9,1,7,7,6,2,3,5,6,10
159148,10,1,2,4,5,6,4,4,6,3
159149,3,4,2,1,4,8,1,8,7,2
159150,6,9,9,5,8,1,6,3,7,8
159151,6,1,10,2,3,9,6,1,9,6
159156,9,9,10,10,4,8,5,7,2,5
159157,6,6,8,7,5,9,7,9,8,2
159158,4,2,10,5,7,5,4,7,4,8
159159,2,2,6,9,10,1,8,5,3,8
159160,7,10,10,2,2,7,2,2,5,2
159161,1,8,2,3,6,8,7,1,2,10
159162,4,7,8,5,10,2,4,9,3,5
159163,3,2,10,1,4,3,10,4,4,2
159164,3,6,9,5,8,2,6,8,10,8
159165,7,8,9,8,10,6,6,1,7,5
159166,8,10,4,4,8,3,9,2,8,7
159202,5,1,8,7,7,10,4,8,10,8
159203,6,1,6,3,5,5,10,8,2,6
159224,10,1,6,8,10,8,9,1,6,10
159225,9,5,2,4,6,4,7,10,2,1
159226,6,4,6,7,2,9,6,1,2,4
159227,4,1,5,7,2,1,6,2,5,5
159228,4,9,9,1,8,3,10,10,1,7
159229,1,3,6,8,9,4,6,3,3,9
159230,6,6,8,8,3,7,4,7,3,10
159231,3,1,10,9,10,10,3,8,2,1
159232,6,8,9,9,7,9,5,4,3,9
159238,6,10,3,6,9,5,10,7,5,2
159239,4,7,2,7,5,2,10,5,8,8
159240,10,9,9,5,8,3,10,3,3,10
159241,6,2,3,7,6,6,10,2,9,5
159242,6,8,8,9,1,5,7,9,6,9
159243,5,10,7,5,5,7,3,10,2,7
159244,8,3,3,5,4,8,10,3,3,9
159245,2,6,3,8,2,9,4,10,8,3
159246,3,10,3,6,5,7,9,3,2,4
159247,1,2,2,2,6,6,7,2,6,5
159283,8,10,10,2,8,1,9,2,9,5
159284,10,4,8,2,3,6,4,2,3,10
159305,10,9,1,2,4,9,1,1,9,4
159306,8,5,8,4,4,4,5,8,8,5
159307,5,9,1,10,8,8,10,6,5,1
159308,3,10,3,5,3,8,3,6,9,3
159309,5,3,9,2,2,2,5,6,10,6
159310,6,6,8,8,1,10,2,3,3,8
159311,10,6,6,8,7,3,3,5,7,7
159312,2,7,7,7,6,9,10,8,3,9
159319,7,3,6,7,4,2,5,4,2,1
159320,9,10,5,1,3,4,8,3,3,6
159321,8,1,1,3,8,5,4,8,2,5
159322,6,1,5,4,4,3,4,4,3,7
159323,7,1,3,4,8,3,5,10,7,10
159324,8,4,8,7,7,1,1,4,4,2
159325,5,5,1,7,7,4,4,7,9,5
159326,3,4,2,2,8,3,6,10,8,5
159327,8,5,4,4,2,10,6,1,1,5
159328,1,9,9,4,7,2,4,5,1,8
159364,8,8,2,7,4,3,3,7,1,10
159365,8,6,8,5,9,2,10,4,4,7
159387,3,8,10,7,1,4,8,2,2,3
159388,2,1,4,1,7,10,9,8,2,1
159389,4,9,5,10,5,8,4,2,6,4
159390,2,9,4,10,6,7,6,1,2,6
159391,7,8,8,6,9,4,8,1,2,2
159392,1,8,1,3,4,7,6,10,1,2
159393,3,4,2,6,4,1,10,8,10,4
159401,4,4,4,2,1,8,3,8,5,6
159402,10,3,9,8,7,9,5,3,2,4
159403,6,5,2,9,10,8,10,1,1,7
159404,2,10,10,6,8,6,10,5,1,3
159405,10,8,5,10,8,7,2,3,9,7
159406,6,2,3,8,10,4,5,5,6,7
159407,8,9,5,9,2,4,8,8,4,3
159408,3,9,6,5,8,6,2,7,4,3
159409,1,3,7,5,6,3,3,10,5,1
159446,2,9,1,1,1,2,4,5,2,5
159468,7,1,7,9,1,5,10,3,9,3
159469,9,5,7,7,9,9,7,6,1,5
159470,2,8,3,1,5,3,8,4,8,6
159471,8,3,6,8,4,9,4,10,5,4
159472,8,10,1,10,8,10,5,4,3,3
159473,9,9,7,9,9,4,9,2,6,6
159474,1,2,8,4,6,4,6,4,5,2
159483,10,3,6,5,4,9,4,4,8,2
159484,8,2,9,9,9,10,3,7,6,8
159485,6,4,2,5,3,7,10,7,2,10
159486,10,7,8,4,6,3,2,7,10,4
159487,4,9,1,6,3,10,2,1,2,7
159488,10,7,6,2,10,4,9,6,4,6
159489,8,4,1,5,9,7,2,5,7,4
159490,10,9,9,4,9,3,5,10,8,4
159526,3,6,3,4,5,4,10,3,10,5
159527,7,10,3,10,1,10,7,10,4,9
159549,5,2,8,2,9,3,9,8,6,6
159550,5,1,8,6,10,9,1,2,7,3
159551,8,7,7,1,1,8,4,7,8,9
159552,2,9,5,10,7,1,9,4,3,7
159553,6,6,9,3,8,10,8,2,3,4
159554,6,9,6,4,4,4,6,4,5,2
159555,8,10,5,6,6,1,9,9,2,8
159563,2,1,1,5,2,2,8,7,6,7
159564,10,10,4,6,1,1,9,4,1,3
159565,8,10,7,5,9,7,7,5,9,2
159566,7,5,3,3,4,8,5,3,10,2
159567,6,1,6,7,1,2,2,3,5,2
159568,4,1,6,9,4,5,1,7,5,10
159569,10,3,1,6,5,6,9,3,5,5
159570,6,6,10,7,9,2,10,1,8,3
159571,10,7,10,1,7,9,3,6,5,3
159607,7,10,7,1,5,10,1,5,7,6
159608,3,8,5,5,8,4,3,10,9,9
159631,2,5,1,1,9,8,3,6,4,2
159632,6,5,8,5,5,9,1,9,4,9
159633,1,9,1,10,3,1,4,7,5,9
159634,3,3,1,4,9,3,8,7,6,1
159635,6,4,7,3,5,2,8,9,9,10
159636,1,2,4,10,6,2,3,5,7,5
159645,4,4,10,1,1,2,4,3,3,3
159646,7,10,5,6,2,3,2,9,5,1
159647,9,9,5,3,6,10,5,9,6,7
159648,9,9,4,1,1,3,4,1,7,8
159649,8,5,7,7,10,1,8,8,10,9
